,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,ID.1
3639,3639,57,management,married,tertiary,no,929,no,no,cellular,19,aug,387,8,-1,0,unknown,0,3639
877,877,30,management,single,tertiary,no,19358,no,no,cellular,19,nov,258,2,-1,0,unknown,0,877
2099,2099,52,management,married,tertiary,no,6922,no,no,cellular,20,nov,371,1,-1,0,unknown,0,2099
1733,1733,56,management,married,tertiary,no,3172,yes,no,cellular,5,feb,139,1,-1,0,unknown,0,1733
3694,3694,44,management,married,secondary,yes,0,yes,no,cellular,11,jul,96,2,-1,0,unknown,0,3694
1602,1602,47,admin.,divorced,secondary,no,162,yes,no,unknown,9,may,203,4,-1,0,unknown,0,1602
4269,4269,45,blue-collar,married,primary,no,185,yes,no,cellular,29,jan,249,3,-1,0,unknown,0,4269
2107,2107,35,management,divorced,tertiary,no,649,no,no,cellular,16,apr,177,1,-1,0,unknown,0,2107
4249,4249,35,admin.,married,tertiary,no,1145,yes,no,cellular,2,feb,82,2,-1,0,unknown,0,4249
4151,4151,32,services,single,secondary,no,2478,no,yes,cellular,20,nov,395,1,-1,0,unknown,0,4151
4190,4190,32,blue-collar,married,secondary,no,150,no,no,cellular,5,feb,210,1,-1,0,unknown,0,4190
2668,2668,36,management,married,tertiary,no,428,no,no,unknown,28,may,121,1,-1,0,unknown,0,2668
2489,2489,55,retired,married,primary,no,-966,no,yes,cellular,14,may,104,1,-1,0,unknown,0,2489
4043,4043,39,services,divorced,secondary,no,282,yes,no,cellular,17,jul,243,1,-1,0,unknown,0,4043
2254,2254,48,unemployed,married,tertiary,no,-471,yes,no,unknown,19,may,668,7,-1,0,unknown,0,2254
388,388,32,blue-collar,married,secondary,no,1005,no,no,cellular,12,may,215,1,-1,0,unknown,0,388
3223,3223,31,management,married,tertiary,no,0,no,no,unknown,14,may,298,1,-1,0,unknown,0,3223
1504,1504,47,admin.,divorced,secondary,no,225,no,no,cellular,28,aug,1126,4,-1,0,unknown,1,1504
722,722,32,management,married,tertiary,no,55,no,no,cellular,2,feb,124,3,-1,0,unknown,0,722
277,277,38,technician,single,tertiary,no,0,no,no,cellular,28,aug,247,2,-1,0,unknown,0,277
2063,2063,39,blue-collar,married,primary,no,694,yes,no,cellular,21,nov,44,1,-1,0,unknown,0,2063
2138,2138,27,technician,single,secondary,no,282,no,yes,cellular,9,jul,676,5,-1,0,unknown,0,2138
597,597,37,housemaid,married,primary,no,189,no,no,cellular,8,aug,148,4,-1,0,unknown,0,597
2096,2096,58,management,married,tertiary,no,9339,yes,no,telephone,18,nov,52,3,172,3,other,0,2096
2577,2577,39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown,0,2577
307,307,38,unemployed,married,primary,no,1147,yes,yes,unknown,8,may,249,5,-1,0,unknown,0,307
1790,1790,45,technician,married,secondary,no,1477,yes,no,cellular,8,jul,355,1,-1,0,unknown,0,1790
3816,3816,32,admin.,married,secondary,no,3540,yes,no,cellular,18,may,213,1,178,1,failure,0,3816
2339,2339,54,blue-collar,married,secondary,no,2059,yes,no,cellular,25,aug,177,4,-1,0,unknown,0,2339
168,168,48,technician,married,tertiary,no,310,no,no,unknown,6,may,135,1,-1,0,unknown,0,168
4509,4509,51,technician,married,tertiary,no,2506,no,no,cellular,30,nov,210,3,-1,0,unknown,0,4509
1825,1825,60,entrepreneur,married,primary,no,0,no,no,telephone,23,jul,40,1,-1,0,unknown,0,1825
3405,3405,55,admin.,married,secondary,no,1102,yes,no,unknown,15,may,126,2,-1,0,unknown,0,3405
2745,2745,34,management,married,tertiary,no,1657,yes,no,cellular,18,may,566,2,356,4,failure,0,2745
1941,1941,57,housemaid,married,primary,no,0,no,no,unknown,9,jun,257,2,-1,0,unknown,0,1941
1,1,33,services,married,secondary,no,4789,yes,yes,cellular,11,may,220,1,339,4,failure,0,1
2130,2130,31,blue-collar,single,primary,no,864,yes,no,telephone,14,may,113,2,-1,0,unknown,0,2130
2064,2064,36,management,single,tertiary,no,2806,yes,no,unknown,30,may,358,4,-1,0,unknown,0,2064
4020,4020,42,management,married,secondary,yes,-34,no,no,cellular,5,feb,176,1,-1,0,unknown,0,4020
644,644,32,entrepreneur,single,tertiary,no,890,yes,yes,cellular,28,aug,27,10,-1,0,unknown,0,644
2058,2058,50,management,divorced,tertiary,no,201,yes,no,cellular,24,jul,248,1,-1,0,unknown,0,2058
2603,2603,26,management,single,tertiary,no,-8,no,no,cellular,13,aug,402,2,-1,0,unknown,0,2603
3772,3772,47,management,single,tertiary,no,440,no,no,cellular,21,aug,71,4,-1,0,unknown,0,3772
1149,1149,59,retired,married,secondary,no,1173,no,no,unknown,9,jun,77,2,-1,0,unknown,0,1149
3828,3828,31,blue-collar,married,unknown,no,-120,yes,no,cellular,3,feb,100,3,201,2,failure,0,3828
4202,4202,37,blue-collar,divorced,secondary,no,33,yes,no,cellular,20,nov,106,2,167,1,failure,0,4202
4503,4503,60,self-employed,married,primary,no,362,no,yes,cellular,29,jul,816,6,-1,0,unknown,1,4503
3644,3644,58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139,2,114,1,success,0,3644
1952,1952,41,admin.,divorced,secondary,no,6046,yes,yes,telephone,15,mar,300,6,182,2,success,1,1952
4124,4124,50,self-employed,divorced,tertiary,no,13,yes,no,cellular,20,apr,76,1,-1,0,unknown,1,4124
1461,1461,38,technician,single,tertiary,no,0,yes,no,cellular,1,jun,71,1,-1,0,unknown,0,1461
907,907,40,management,married,tertiary,no,60,no,no,unknown,16,jun,172,6,-1,0,unknown,0,907
780,780,33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,304,2,-1,0,unknown,0,780
3324,3324,32,management,single,tertiary,no,537,no,no,unknown,29,may,187,3,-1,0,unknown,0,3324
2315,2315,52,self-employed,single,tertiary,no,1623,yes,no,unknown,5,jun,21,17,-1,0,unknown,0,2315
3951,3951,50,technician,single,secondary,no,246,yes,no,cellular,17,nov,270,1,123,2,failure,0,3951
4118,4118,32,self-employed,married,tertiary,no,189,yes,no,unknown,6,jun,106,2,-1,0,unknown,0,4118
3454,3454,59,admin.,divorced,secondary,no,174,yes,no,unknown,16,may,204,1,-1,0,unknown,0,3454
2193,2193,39,admin.,single,unknown,no,0,yes,no,cellular,11,may,62,1,-1,0,unknown,0,2193
3570,3570,39,technician,married,tertiary,no,209,no,no,unknown,23,jul,36,2,-1,0,unknown,0,3570
2244,2244,58,housemaid,single,tertiary,no,145,yes,yes,cellular,16,jul,128,2,-1,0,unknown,0,2244
2274,2274,35,admin.,single,secondary,no,0,yes,no,cellular,13,may,1073,1,-1,0,unknown,1,2274
4461,4461,47,services,divorced,secondary,no,164,no,no,unknown,5,may,212,1,-1,0,unknown,0,4461
1180,1180,31,technician,married,tertiary,no,636,yes,no,cellular,4,may,352,4,-1,0,unknown,1,1180
4441,4441,38,management,married,tertiary,no,12877,no,no,unknown,17,jun,118,3,-1,0,unknown,0,4441
9,9,43,services,married,primary,no,-88,yes,yes,cellular,17,apr,313,1,147,2,failure,0,9
3265,3265,55,retired,married,secondary,no,1467,no,yes,cellular,29,jul,277,2,-1,0,unknown,0,3265
3559,3559,36,admin.,single,secondary,no,319,yes,no,cellular,18,may,120,2,-1,0,unknown,0,3559
3383,3383,37,blue-collar,married,secondary,no,103,yes,no,cellular,12,may,153,1,-1,0,unknown,0,3383
4092,4092,43,technician,married,secondary,no,297,yes,no,cellular,14,oct,119,3,-1,0,unknown,0,4092
2422,2422,42,blue-collar,married,primary,no,7041,yes,no,cellular,28,jul,386,4,-1,0,unknown,0,2422
2062,2062,29,blue-collar,married,unknown,no,486,yes,no,cellular,6,may,422,1,363,1,failure,0,2062
1098,1098,37,technician,single,secondary,no,0,no,no,cellular,4,aug,69,2,-1,0,unknown,0,1098
2499,2499,37,management,married,tertiary,no,5355,no,no,telephone,17,feb,466,4,-1,0,unknown,1,2499
2943,2943,36,blue-collar,married,secondary,no,688,yes,no,unknown,6,may,174,2,-1,0,unknown,0,2943
4326,4326,37,management,single,tertiary,no,9,no,no,cellular,26,aug,484,2,-1,0,unknown,0,4326
3272,3272,44,services,single,secondary,no,5045,yes,no,cellular,21,nov,20,6,175,15,other,0,3272
731,731,48,blue-collar,married,primary,no,1092,no,yes,cellular,18,nov,79,1,172,8,failure,0,731
2487,2487,31,unknown,divorced,tertiary,no,137,no,no,cellular,22,aug,385,9,-1,0,unknown,0,2487
3110,3110,50,technician,married,secondary,no,841,yes,no,unknown,29,may,54,2,-1,0,unknown,0,3110
2210,2210,34,entrepreneur,married,tertiary,no,4343,no,no,unknown,9,jun,85,4,-1,0,unknown,0,2210
1346,1346,34,admin.,married,secondary,no,1499,yes,no,cellular,13,apr,186,1,327,2,failure,0,1346
4508,4508,42,admin.,married,unknown,no,642,yes,yes,unknown,16,may,509,2,-1,0,unknown,0,4508
4274,4274,35,blue-collar,married,primary,no,378,yes,no,unknown,16,may,427,3,-1,0,unknown,0,4274
3732,3732,34,blue-collar,single,secondary,no,79,no,yes,cellular,20,nov,104,1,-1,0,unknown,0,3732
1075,1075,26,unemployed,married,tertiary,no,454,yes,yes,unknown,23,may,28,18,-1,0,unknown,0,1075
1714,1714,57,technician,married,primary,no,0,no,no,unknown,5,jun,58,8,-1,0,unknown,0,1714
3240,3240,43,technician,single,secondary,no,34,no,no,telephone,30,jul,29,1,-1,0,unknown,0,3240
282,282,37,blue-collar,single,secondary,no,3561,yes,no,unknown,2,jun,98,1,-1,0,unknown,0,282
2611,2611,33,blue-collar,single,secondary,no,-320,no,no,cellular,18,may,268,2,-1,0,unknown,0,2611
3139,3139,34,technician,single,secondary,no,1076,no,no,cellular,8,aug,70,2,-1,0,unknown,0,3139
757,757,50,admin.,married,secondary,no,231,yes,no,cellular,21,nov,397,2,-1,0,unknown,0,757
2620,2620,28,technician,single,secondary,no,1453,yes,no,cellular,12,may,246,1,343,1,other,0,2620
4470,4470,31,technician,single,tertiary,no,1166,yes,no,unknown,3,jun,207,1,-1,0,unknown,0,4470
1888,1888,34,blue-collar,single,secondary,no,-72,yes,no,cellular,7,jul,273,5,-1,0,unknown,0,1888
1897,1897,49,management,married,tertiary,no,87,no,no,cellular,29,jan,165,1,-1,0,unknown,0,1897
964,964,53,management,divorced,primary,no,255,no,no,cellular,19,nov,126,1,-1,0,unknown,0,964
2782,2782,41,technician,married,secondary,no,64,yes,yes,unknown,8,may,210,2,-1,0,unknown,0,2782
2542,2542,30,admin.,single,secondary,no,105,yes,no,cellular,21,nov,75,1,-1,0,unknown,0,2542
296,296,29,management,married,tertiary,no,451,no,no,cellular,28,jan,451,1,-1,0,unknown,0,296
3322,3322,30,blue-collar,single,secondary,no,178,yes,no,unknown,20,may,747,5,-1,0,unknown,0,3322
2472,2472,54,admin.,married,secondary,no,865,yes,no,cellular,17,nov,71,1,-1,0,unknown,0,2472
3065,3065,55,services,married,secondary,no,-31,no,yes,cellular,13,aug,81,2,-1,0,unknown,0,3065
761,761,27,blue-collar,single,primary,no,1128,yes,no,unknown,30,jun,88,4,-1,0,unknown,0,761
27,27,67,retired,married,unknown,no,696,no,no,telephone,17,aug,119,1,105,2,failure,0,27
276,276,35,housemaid,married,tertiary,no,11219,no,no,cellular,12,aug,699,2,79,1,failure,0,276
3859,3859,54,blue-collar,married,primary,no,4503,no,no,telephone,21,nov,168,3,-1,0,unknown,0,3859
3393,3393,49,technician,married,tertiary,no,279,yes,no,unknown,19,may,168,4,-1,0,unknown,0,3393
4075,4075,40,technician,married,secondary,no,257,yes,no,unknown,16,may,731,4,-1,0,unknown,0,4075
4297,4297,26,blue-collar,single,secondary,no,592,yes,yes,unknown,27,may,174,1,-1,0,unknown,0,4297
1631,1631,39,blue-collar,married,secondary,no,8,no,no,cellular,30,jul,88,3,-1,0,unknown,0,1631
1005,1005,41,management,married,tertiary,no,10758,yes,no,cellular,1,jun,288,1,-1,0,unknown,0,1005
1548,1548,32,services,single,unknown,no,6145,yes,no,cellular,14,may,362,1,287,13,failure,0,1548
1045,1045,58,management,married,tertiary,no,299,no,no,cellular,16,jul,120,4,-1,0,unknown,0,1045
2259,2259,41,management,married,tertiary,no,326,yes,no,cellular,5,may,788,1,-1,0,unknown,1,2259
3649,3649,41,management,married,tertiary,no,771,yes,no,cellular,26,aug,106,8,-1,0,unknown,0,3649
2948,2948,36,management,single,secondary,no,1511,yes,no,cellular,16,nov,270,1,-1,0,unknown,1,2948
372,372,38,services,married,secondary,no,-140,no,no,unknown,25,jun,456,3,-1,0,unknown,0,372
2598,2598,36,blue-collar,single,primary,no,367,no,no,cellular,2,feb,217,1,221,1,failure,0,2598
1054,1054,41,services,divorced,secondary,no,787,yes,no,cellular,8,may,297,2,-1,0,unknown,0,1054
4408,4408,28,blue-collar,married,secondary,no,131,yes,no,unknown,12,may,147,5,-1,0,unknown,0,4408
3388,3388,49,services,married,secondary,no,66,yes,yes,cellular,21,nov,59,4,-1,0,unknown,0,3388
1305,1305,44,blue-collar,married,primary,no,-14,yes,yes,unknown,19,may,179,4,-1,0,unknown,0,1305
1771,1771,37,management,married,tertiary,no,347,yes,no,cellular,22,jul,282,1,-1,0,unknown,0,1771
1949,1949,78,retired,married,tertiary,no,226,no,no,telephone,6,nov,136,1,-1,0,unknown,0,1949
4199,4199,35,blue-collar,married,secondary,no,603,yes,no,cellular,17,apr,474,2,-1,0,unknown,0,4199
2321,2321,27,services,single,secondary,no,54,yes,no,unknown,28,may,543,2,-1,0,unknown,1,2321
2842,2842,48,management,married,primary,no,3230,yes,no,telephone,20,nov,207,3,-1,0,unknown,0,2842
2166,2166,47,technician,married,secondary,no,826,yes,no,telephone,18,nov,195,3,112,8,other,0,2166
549,549,28,student,single,secondary,no,378,yes,no,cellular,17,apr,346,1,-1,0,unknown,0,549
636,636,41,blue-collar,divorced,primary,no,2195,yes,no,unknown,3,jun,211,5,-1,0,unknown,0,636
3515,3515,44,management,single,tertiary,no,1206,no,no,cellular,9,jul,160,2,-1,0,unknown,0,3515
4214,4214,36,student,single,unknown,no,386,no,no,unknown,18,jun,359,2,-1,0,unknown,0,4214
1592,1592,29,self-employed,single,secondary,no,3672,yes,yes,unknown,28,may,1210,1,-1,0,unknown,0,1592
2665,2665,27,student,single,tertiary,no,3733,yes,no,cellular,22,may,198,1,98,6,success,1,2665
1740,1740,35,admin.,married,tertiary,no,0,yes,no,cellular,28,jul,151,7,-1,0,unknown,0,1740
3433,3433,58,management,married,secondary,no,139,no,no,cellular,27,may,188,1,161,2,other,0,3433
3247,3247,50,blue-collar,divorced,primary,no,1545,yes,no,cellular,20,nov,25,1,-1,0,unknown,0,3247
4168,4168,31,admin.,married,secondary,no,3,yes,no,cellular,28,jul,37,12,-1,0,unknown,0,4168
3386,3386,32,blue-collar,married,secondary,no,517,yes,no,unknown,5,may,528,1,-1,0,unknown,0,3386
1197,1197,64,management,married,tertiary,no,679,no,no,telephone,22,apr,135,3,-1,0,unknown,0,1197
1079,1079,50,admin.,divorced,secondary,no,202,no,yes,cellular,17,nov,148,1,-1,0,unknown,0,1079
3578,3578,53,technician,married,secondary,no,719,yes,no,unknown,14,may,230,1,-1,0,unknown,0,3578
4021,4021,46,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,725,3,-1,0,unknown,1,4021
357,357,27,management,single,unknown,no,3196,no,no,cellular,9,feb,10,2,-1,0,unknown,0,357
2826,2826,39,management,married,tertiary,no,763,yes,no,cellular,11,may,877,7,300,2,other,1,2826
882,882,50,housemaid,divorced,primary,no,94,yes,no,cellular,22,jul,184,4,-1,0,unknown,0,882
1059,1059,57,retired,married,primary,no,808,no,no,telephone,7,jul,274,1,-1,0,unknown,0,1059
1650,1650,36,admin.,divorced,secondary,no,356,yes,no,cellular,7,apr,244,3,313,1,failure,0,1650
928,928,54,retired,divorced,tertiary,no,6102,yes,yes,unknown,21,may,86,6,-1,0,unknown,0,928
2352,2352,39,admin.,married,secondary,no,179,no,no,unknown,6,sep,36,1,-1,0,unknown,0,2352
771,771,52,technician,married,secondary,no,1781,yes,no,unknown,19,may,144,2,-1,0,unknown,0,771
2940,2940,61,technician,married,secondary,no,1191,no,no,cellular,21,may,214,4,-1,0,unknown,1,2940
1082,1082,57,housemaid,married,primary,no,50,no,no,cellular,18,aug,89,3,-1,0,unknown,0,1082
4029,4029,37,self-employed,married,secondary,no,487,no,yes,cellular,27,aug,155,15,-1,0,unknown,0,4029
3626,3626,34,technician,married,secondary,no,114,yes,yes,cellular,4,jun,153,1,309,3,other,0,3626
783,783,59,blue-collar,married,primary,no,179,yes,no,unknown,5,may,55,3,-1,0,unknown,0,783
3815,3815,31,management,married,tertiary,no,623,yes,no,cellular,13,may,96,2,349,5,failure,0,3815
3988,3988,57,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,unknown,0,3988
1345,1345,40,management,divorced,tertiary,no,69,yes,no,cellular,6,may,503,2,280,2,failure,0,1345
1706,1706,32,blue-collar,single,secondary,no,118,yes,no,cellular,17,jul,1275,1,-1,0,unknown,1,1706
1069,1069,45,technician,single,unknown,no,7108,yes,yes,cellular,18,nov,53,1,172,3,failure,0,1069
4149,4149,49,management,married,tertiary,no,92,yes,no,unknown,6,may,221,2,-1,0,unknown,0,4149
1844,1844,54,management,married,tertiary,no,8295,no,no,cellular,5,jun,207,1,-1,0,unknown,1,1844
2367,2367,40,management,single,unknown,no,838,yes,no,unknown,12,may,619,3,-1,0,unknown,0,2367
2054,2054,57,retired,married,secondary,no,0,no,yes,unknown,30,jun,104,2,-1,0,unknown,0,2054
3123,3123,47,services,married,secondary,no,405,no,yes,cellular,8,aug,994,2,-1,0,unknown,1,3123
1798,1798,38,technician,married,tertiary,no,45,no,no,cellular,22,jul,125,4,-1,0,unknown,0,1798
1074,1074,28,technician,divorced,tertiary,no,594,yes,yes,unknown,18,jun,54,3,-1,0,unknown,0,1074
1364,1364,34,management,married,tertiary,no,1906,yes,no,cellular,14,jul,68,3,-1,0,unknown,0,1364
1942,1942,66,management,married,tertiary,no,2169,no,no,cellular,7,jul,282,1,-1,0,unknown,0,1942
801,801,30,blue-collar,single,secondary,no,445,yes,no,cellular,16,apr,218,1,330,2,failure,0,801
1430,1430,34,blue-collar,married,secondary,no,-563,yes,no,unknown,26,may,252,1,-1,0,unknown,0,1430
2924,2924,49,blue-collar,married,secondary,no,2039,yes,no,cellular,6,may,451,1,169,2,failure,1,2924
1169,1169,37,admin.,married,secondary,no,1193,no,no,cellular,12,may,396,2,-1,0,unknown,0,1169
1238,1238,31,blue-collar,married,primary,no,2,yes,yes,cellular,10,jul,112,1,-1,0,unknown,0,1238
3495,3495,76,retired,married,primary,no,2590,no,no,telephone,9,feb,68,12,-1,0,unknown,0,3495
3810,3810,40,blue-collar,married,primary,no,3658,yes,no,unknown,14,may,977,1,-1,0,unknown,0,3810
3153,3153,46,blue-collar,married,primary,no,328,yes,no,unknown,21,may,526,8,-1,0,unknown,0,3153
1501,1501,46,technician,married,secondary,no,57,no,no,unknown,28,may,796,1,-1,0,unknown,1,1501
3336,3336,37,self-employed,married,secondary,no,215,yes,no,unknown,6,jun,61,1,-1,0,unknown,0,3336
4265,4265,30,blue-collar,single,secondary,no,1073,yes,no,cellular,5,may,1130,4,-1,0,unknown,0,4265
3387,3387,52,technician,single,tertiary,no,1308,yes,no,unknown,29,may,361,1,-1,0,unknown,0,3387
2781,2781,59,blue-collar,married,secondary,no,5314,yes,no,cellular,5,may,200,3,-1,0,unknown,0,2781
1587,1587,31,admin.,single,secondary,no,1306,yes,no,unknown,28,may,217,5,-1,0,unknown,0,1587
1489,1489,27,unknown,single,tertiary,no,6421,no,no,telephone,28,jan,147,4,-1,0,unknown,0,1489
2381,2381,30,unemployed,married,secondary,no,1210,no,no,cellular,9,jul,100,4,-1,0,unknown,0,2381
1707,1707,30,self-employed,married,secondary,no,123,no,yes,unknown,17,jul,66,1,85,5,other,0,1707
965,965,33,management,single,tertiary,no,3143,no,no,cellular,29,jun,421,2,-1,0,unknown,1,965
3477,3477,55,technician,married,unknown,no,574,yes,no,cellular,29,jan,243,2,-1,0,unknown,0,3477
428,428,32,blue-collar,married,secondary,no,2366,yes,no,unknown,20,may,127,2,-1,0,unknown,0,428
999,999,20,student,single,secondary,no,291,no,no,telephone,11,may,172,5,371,5,failure,0,999
2435,2435,40,management,married,tertiary,no,1548,yes,no,cellular,13,apr,101,3,-1,0,unknown,0,2435
3581,3581,47,self-employed,married,tertiary,no,4543,yes,no,unknown,14,may,162,1,-1,0,unknown,0,3581
2913,2913,58,retired,married,secondary,no,413,no,no,cellular,27,aug,104,5,-1,0,unknown,0,2913
3189,3189,54,blue-collar,married,primary,no,2281,yes,no,unknown,20,jun,158,1,-1,0,unknown,0,3189
911,911,59,retired,married,primary,no,1427,no,no,unknown,18,jun,140,2,-1,0,unknown,0,911
133,133,48,admin.,married,unknown,no,0,yes,no,cellular,8,may,85,1,168,2,failure,0,133
4404,4404,31,management,married,tertiary,no,4945,no,no,cellular,11,aug,445,1,-1,0,unknown,0,4404
787,787,50,blue-collar,married,primary,no,3924,yes,no,cellular,20,apr,122,2,-1,0,unknown,0,787
1315,1315,49,blue-collar,married,tertiary,no,1784,no,no,unknown,12,jun,753,1,-1,0,unknown,0,1315
1292,1292,49,technician,married,secondary,no,1091,no,no,telephone,30,jul,47,2,-1,0,unknown,0,1292
4484,4484,38,management,married,tertiary,no,3436,no,no,cellular,21,nov,663,4,-1,0,unknown,1,4484
4159,4159,53,unemployed,married,secondary,no,94,no,no,cellular,10,aug,493,1,181,14,success,1,4159
1053,1053,47,blue-collar,divorced,secondary,yes,-535,yes,no,cellular,30,jul,71,2,-1,0,unknown,0,1053
1047,1047,27,blue-collar,married,secondary,no,872,yes,no,cellular,17,apr,1130,3,-1,0,unknown,0,1047
3197,3197,30,student,single,secondary,no,25,no,no,telephone,30,apr,44,1,-1,0,unknown,0,3197
3453,3453,30,technician,single,secondary,no,3107,yes,no,unknown,3,jun,1516,2,-1,0,unknown,0,3453
2964,2964,41,blue-collar,married,primary,no,4,no,no,cellular,23,jul,74,5,-1,0,unknown,0,2964
1287,1287,31,management,married,tertiary,no,2603,yes,no,cellular,11,feb,280,4,-1,0,unknown,1,1287
